,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
3657,9.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,400828156.0,Kelly Oubre Jr.,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3658,-6.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,400828156.0,Ryan Hollins,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3659,-4.0,0.0,0.0,0.0,0.0,9.75,3.0,4.0,2.0,3.0,3.0,13.0,0.0,0.0,7.0,3.0,0.0,2.0,400828156.0,Gary Neal,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3660,-11.0,0.0,0.0,1.0,0.0,10.25,1.0,5.0,2.0,0.0,0.0,12.0,0.0,0.0,4.0,1.0,2.0,1.0,400828156.0,Ramon Sessions,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3661,-6.0,1.0,0.0,2.0,0.0,15.0,2.0,1.0,0.0,8.0,4.0,15.0,2.0,0.0,4.0,4.0,2.0,2.0,400828156.0,Garrett Temple,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3662,,,,,,,,,,,,,,,,,,,400828156.0,Drew Gooden,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3663,,,,,,,,,,,,,,,,,,,400828156.0,DeJuan Blair,Washington Wizards,400828156,15,3,2015-12-02,Washington Wizards,9,104,7,Los Angeles Lakers,108
3664,-27.0,0.0,0.0,0.0,1.0,21.75,2.0,12.0,3.0,2.0,2.0,28.0,3.0,2.0,8.0,5.0,3.0,1.0,400828173.0,Julius Randle,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3665,-15.0,10.0,2.0,5.0,2.0,33.25,3.0,19.0,4.0,5.0,4.0,35.0,0.0,2.0,14.0,3.0,2.0,2.0,400828173.0,Kobe Bryant,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3666,-8.0,0.0,0.0,3.0,1.0,18.25,2.0,5.0,2.0,2.0,1.0,23.0,3.0,1.0,5.0,5.0,1.0,3.0,400828173.0,Roy Hibbert,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3667,6.0,3.0,3.0,2.0,0.0,22.25,2.0,8.0,5.0,0.0,0.0,29.0,1.0,2.0,13.0,3.0,1.0,2.0,400828173.0,Jordan Clarkson,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3668,-21.0,7.0,4.0,4.0,0.0,36.5,5.0,16.0,6.0,0.0,0.0,36.0,5.0,2.0,16.0,10.0,1.0,7.0,400828173.0,D'Angelo Russell,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3669,14.0,0.0,0.0,0.0,0.0,16.75,5.0,5.0,3.0,0.0,0.0,20.0,2.0,0.0,6.0,7.0,1.0,0.0,400828173.0,Larry Nance Jr.,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3670,-5.0,0.0,0.0,2.0,2.0,17.25,4.0,5.0,2.0,0.0,0.0,25.0,1.0,1.0,4.0,5.0,0.0,0.0,400828173.0,Brandon Bass,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3671,2.0,1.0,1.0,1.0,0.0,8.75,3.0,3.0,1.0,0.0,0.0,13.0,0.0,1.0,3.0,3.0,0.0,0.0,400828173.0,Metta World Peace,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3672,-11.0,6.0,3.0,2.0,1.0,27.25,1.0,13.0,6.0,4.0,3.0,31.0,0.0,3.0,18.0,1.0,1.0,1.0,400828173.0,Louis Williams,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3673,,,,,,,,,,,,,,,,,,,400828173.0,Ryan Kelly,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3674,,,,,,,,,,,,,,,,,,,400828173.0,Nick Young,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3675,,,,,,,,,,,,,,,,,,,400828173.0,Robert Sacre,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3676,,,,,,,,,,,,,,,,,,,400828173.0,Marcelo Huertas,Los Angeles Lakers,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3677,8.0,1.0,0.0,2.0,2.0,35.0,6.0,12.0,6.0,3.0,3.0,34.0,2.0,3.0,15.0,8.0,2.0,2.0,400828173.0,Paul Millsap,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3678,16.0,4.0,1.0,5.0,1.0,37.75,8.0,11.0,6.0,4.0,3.0,33.0,1.0,0.0,16.0,9.0,1.0,3.0,400828173.0,Al Horford,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3679,8.0,3.0,1.0,5.0,0.0,25.75,1.0,9.0,5.0,2.0,2.0,31.0,0.0,0.0,13.0,1.0,2.0,1.0,400828173.0,Jeff Teague,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3680,13.0,5.0,1.0,4.0,3.0,27.5,6.0,8.0,3.0,0.0,0.0,33.0,0.0,1.0,7.0,6.0,1.0,3.0,400828173.0,Kyle Korver,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3681,3.0,4.0,2.0,1.0,1.0,19.25,3.0,7.0,3.0,0.0,0.0,32.0,2.0,1.0,8.0,5.0,1.0,3.0,400828173.0,Thabo Sefolosha,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3682,11.0,2.0,1.0,3.0,0.0,22.25,1.0,9.0,5.0,4.0,3.0,17.0,2.0,2.0,14.0,3.0,0.0,1.0,400828173.0,Mike Scott,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3683,-9.0,1.0,1.0,0.0,1.0,11.75,1.0,4.0,2.0,1.0,1.0,12.0,2.0,0.0,6.0,3.0,0.0,1.0,400828173.0,Mike Muscala,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3684,12.0,3.0,2.0,2.0,0.0,30.75,3.0,10.0,5.0,4.0,3.0,25.0,0.0,2.0,15.0,3.0,4.0,0.0,400828173.0,Kent Bazemore,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3685,5.0,3.0,1.0,2.0,1.0,16.75,5.0,4.0,2.0,2.0,1.0,17.0,0.0,0.0,6.0,5.0,0.0,2.0,400828173.0,Dennis Schroder,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3686,-2.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,400828173.0,Lamar Patterson,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3687,,,,,,,,,,,,,,,,,,,400828173.0,Tiago Splitter,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3688,,,,,,,,,,,,,,,,,,,400828173.0,Shelvin Mack,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3689,,,,,,,,,,,,,,,,,,,400828173.0,Justin Holiday,Atlanta Hawks,400828173,16,3,2015-12-04,Atlanta Hawks,9,100,13,Los Angeles Lakers,87
3690,-22.0,0.0,0.0,0.0,0.0,30.25,9.0,9.0,5.0,7.0,5.0,24.0,2.0,2.0,15.0,11.0,0.0,0.0,400828188.0,Julius Randle,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3691,-22.0,6.0,1.0,1.0,0.0,11.25,3.0,15.0,2.0,0.0,0.0,26.0,0.0,2.0,5.0,3.0,1.0,3.0,400828188.0,Kobe Bryant,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3692,-22.0,0.0,0.0,2.0,1.0,18.25,3.0,5.0,3.0,2.0,2.0,25.0,2.0,2.0,8.0,5.0,0.0,2.0,400828188.0,Roy Hibbert,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3693,-18.0,1.0,0.0,1.0,0.0,12.75,2.0,11.0,3.0,2.0,1.0,30.0,1.0,2.0,7.0,3.0,1.0,3.0,400828188.0,Jordan Clarkson,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3694,-13.0,1.0,0.0,3.0,0.0,21.0,1.0,9.0,5.0,2.0,2.0,22.0,1.0,3.0,12.0,2.0,2.0,4.0,400828188.0,D'Angelo Russell,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3695,-2.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,2.0,1.0,0.0,1.0,400828188.0,Larry Nance Jr.,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3696,5.0,1.0,0.0,0.0,0.0,12.0,4.0,2.0,1.0,4.0,3.0,12.0,0.0,0.0,5.0,4.0,1.0,0.0,400828188.0,Ryan Kelly,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3697,-3.0,0.0,0.0,0.0,0.0,12.25,4.0,4.0,3.0,0.0,0.0,11.0,1.0,1.0,6.0,5.0,0.0,0.0,400828188.0,Brandon Bass,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3698,7.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,14.0,1.0,3.0,0.0,2.0,0.0,1.0,400828188.0,Metta World Peace,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3699,-6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,400828188.0,Nick Young,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3700,5.0,0.0,0.0,1.0,1.0,11.25,3.0,3.0,1.0,0.0,0.0,12.0,0.0,2.0,2.0,3.0,1.0,0.0,400828188.0,Robert Sacre,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3701,5.0,1.0,1.0,4.0,0.0,15.75,1.0,5.0,3.0,1.0,1.0,12.0,0.0,0.0,8.0,1.0,0.0,0.0,400828188.0,Marcelo Huertas,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3702,-14.0,6.0,3.0,0.0,0.0,22.0,0.0,12.0,6.0,9.0,6.0,32.0,0.0,2.0,21.0,0.0,0.0,1.0,400828188.0,Louis Williams,Los Angeles Lakers,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3703,14.0,2.0,0.0,3.0,0.0,16.75,3.0,13.0,4.0,3.0,1.0,31.0,0.0,2.0,9.0,3.0,0.0,1.0,400828188.0,Marcus Morris,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3704,3.0,2.0,1.0,0.0,0.0,7.25,0.0,5.0,3.0,0.0,0.0,13.0,1.0,4.0,7.0,1.0,0.0,3.0,400828188.0,Ersan Ilyasova,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3705,19.0,0.0,0.0,0.0,0.0,40.25,10.0,12.0,8.0,5.0,2.0,24.0,5.0,3.0,18.0,15.0,1.0,0.0,400828188.0,Andre Drummond,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3706,18.0,2.0,2.0,6.0,0.0,38.75,3.0,13.0,6.0,6.0,6.0,25.0,0.0,0.0,20.0,3.0,3.0,2.0,400828188.0,Reggie Jackson,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3707,18.0,2.0,1.0,2.0,0.0,38.0,1.0,14.0,9.0,3.0,3.0,31.0,3.0,3.0,22.0,4.0,4.0,1.0,400828188.0,Kentavious Caldwell-Pope,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3708,16.0,7.0,2.0,0.0,0.0,27.25,11.0,9.0,3.0,2.0,1.0,34.0,2.0,4.0,9.0,13.0,1.0,2.0,400828188.0,Anthony Tolliver,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3709,8.0,3.0,0.0,2.0,0.0,18.0,6.0,10.0,2.0,2.0,2.0,27.0,0.0,1.0,6.0,6.0,1.0,1.0,400828188.0,Stanley Johnson,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3710,5.0,0.0,0.0,0.0,0.0,3.25,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,400828188.0,Reggie Bullock,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3711,-4.0,4.0,1.0,0.0,0.0,6.75,0.0,5.0,1.0,2.0,2.0,7.0,1.0,2.0,5.0,1.0,0.0,0.0,400828188.0,Darrun Hilliard,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3712,-4.0,0.0,0.0,2.0,0.0,14.0,4.0,6.0,1.0,0.0,0.0,21.0,4.0,2.0,2.0,8.0,0.0,2.0,400828188.0,Aron Baynes,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3713,5.0,0.0,0.0,0.0,1.0,3.25,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,400828188.0,Joel Anthony,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3714,0.0,0.0,0.0,0.0,0.0,3.25,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,400828188.0,Spencer Dinwiddie,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3715,2.0,2.0,2.0,5.0,0.0,22.5,3.0,5.0,3.0,1.0,1.0,18.0,1.0,0.0,9.0,4.0,1.0,4.0,400828188.0,Steve Blake,Detroit Pistons,400828188,17,3,2015-12-06,Detroit Pistons,9,111,12,Los Angeles Lakers,91
3716,21.0,1.0,1.0,3.0,1.0,31.25,8.0,10.0,5.0,0.0,0.0,21.0,1.0,2.0,11.0,9.0,1.0,0.0,400827901.0,Dirk Nowitzki,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3717,26.0,0.0,0.0,3.0,1.0,34.0,7.0,10.0,2.0,6.0,6.0,25.0,3.0,2.0,10.0,10.0,2.0,1.0,400827901.0,Zaza Pachulia,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3718,25.0,3.0,2.0,6.0,0.0,33.0,3.0,14.0,7.0,2.0,2.0,33.0,1.0,2.0,18.0,4.0,0.0,0.0,400827901.0,Raymond Felton,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3719,16.0,2.0,2.0,7.0,0.0,27.5,2.0,8.0,5.0,0.0,0.0,20.0,0.0,2.0,12.0,2.0,1.0,1.0,400827901.0,Deron Williams,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3720,21.0,4.0,2.0,1.0,0.0,17.25,3.0,7.0,3.0,2.0,1.0,26.0,0.0,2.0,9.0,3.0,1.0,0.0,400827901.0,Wesley Matthews,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3721,1.0,0.0,0.0,1.0,0.0,20.5,6.0,7.0,4.0,8.0,4.0,17.0,0.0,4.0,12.0,6.0,0.0,1.0,400827901.0,Dwight Powell,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3722,4.0,3.0,2.0,0.0,0.0,12.25,1.0,5.0,4.0,0.0,0.0,15.0,0.0,3.0,10.0,1.0,0.0,0.0,400827901.0,Charlie Villanueva,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3723,5.0,1.0,1.0,0.0,1.0,19.0,5.0,4.0,3.0,0.0,0.0,26.0,1.0,1.0,7.0,6.0,1.0,0.0,400827901.0,Jeremy Evans,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3724,-9.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,400827901.0,Salah Mejri,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3725,-12.0,3.0,0.0,1.0,0.0,15.0,4.0,9.0,3.0,6.0,4.0,25.0,0.0,3.0,10.0,4.0,0.0,3.0,400827901.0,J.J. Barea,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3726,3.0,3.0,0.0,2.0,0.0,15.25,1.0,8.0,3.0,7.0,4.0,23.0,0.0,1.0,10.0,1.0,1.0,2.0,400827901.0,Devin Harris,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3727,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,400827901.0,John Jenkins,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3728,-11.0,1.0,0.0,0.0,0.0,3.25,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,400827901.0,Justin Anderson,Dallas Mavericks,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3729,-11.0,0.0,0.0,0.0,0.0,7.25,1.0,6.0,1.0,2.0,2.0,11.0,0.0,5.0,4.0,1.0,1.0,0.0,400827901.0,Markieff Morris,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3730,-13.0,1.0,0.0,0.0,0.0,3.25,0.0,3.0,1.0,2.0,0.0,9.0,1.0,2.0,2.0,1.0,0.0,0.0,400827901.0,P.J. Tucker,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3731,-23.0,0.0,0.0,1.0,1.0,13.0,3.0,2.0,1.0,2.0,1.0,17.0,3.0,3.0,3.0,6.0,0.0,2.0,400827901.0,Tyson Chandler,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3732,-25.0,2.0,0.0,4.0,0.0,23.0,3.0,12.0,4.0,7.0,5.0,31.0,1.0,4.0,13.0,4.0,0.0,2.0,400827901.0,Eric Bledsoe,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3733,-23.0,4.0,1.0,3.0,1.0,26.5,5.0,13.0,6.0,2.0,2.0,34.0,1.0,4.0,15.0,6.0,0.0,6.0,400827901.0,Brandon Knight,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3734,1.0,3.0,1.0,3.0,1.0,29.75,5.0,9.0,5.0,4.0,3.0,20.0,2.0,3.0,14.0,7.0,0.0,0.0,400827901.0,Jon Leuer,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3735,4.0,5.0,1.0,1.0,0.0,12.75,4.0,10.0,2.0,1.0,0.0,18.0,1.0,2.0,5.0,5.0,0.0,1.0,400827901.0,Mirza Teletovic,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3736,-4.0,3.0,1.0,0.0,0.0,14.0,3.0,13.0,4.0,0.0,0.0,20.0,1.0,0.0,9.0,4.0,0.0,1.0,400827901.0,T.J. Warren,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3737,-10.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,1.0,4.0,2.0,14.0,3.0,2.0,4.0,8.0,0.0,2.0,400827901.0,Alex Len,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3738,7.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,400827901.0,Ronnie Price,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3739,5.0,2.0,1.0,1.0,0.0,19.75,5.0,6.0,3.0,6.0,5.0,17.0,0.0,0.0,12.0,5.0,0.0,1.0,400827901.0,Archie Goodwin,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
3740,4.0,2.0,1.0,0.0,0.0,20.25,3.0,7.0,6.0,3.0,1.0,21.0,0.0,2.0,14.0,3.0,1.0,0.0,400827901.0,Devin Booker,Phoenix Suns,400827901,0,1,2015-10-28,Phoenix Suns,1,95,0,Dallas Mavericks,111
